episode,mean_reward,max_reward,min_reward,std_reward,mean_episode_length,collision_rate,success_rate,mean_travel_time_s,total_collisions,total_successes,steps_per_sec,episodes_per_sec,elapsed_sec,mean_train_loss,success_rate/left,collision_rate/left,success_rate/straight,collision_rate/straight,success_rate/right,collision_rate/right,success_rate/scenario_a,success_rate/scenario_b,success_rate/scenario_c,success_rate/scenario_d,success_rate/scenario_e,success_rate/scenario_f,success_rate/scenario_g,success_rate/scenario_h,success_rate/scenario_i
1950,-8.394502639770508,27.499998092651367,-534.5,106.94190979003906,242.6300048828125,0.03999999910593033,0.9800000190734863,24.323999404907227,100.0,1929.0,137.60487365722656,0.3359494209289551,6115.5634765625,2.6135451793670654,0.9900000095367432,0.07999999821186066,0.9900000095367432,0.029999999329447746,0.9900000095367432,0.009999999776482582,1.0,0.949999988079071,1.0,1.0,1.0,0.949999988079071,1.0,1.0,1.0
1960,-3.6640026569366455,27.499998092651367,-534.5,93.16902160644531,247.75999450683594,0.029999999329447746,0.9900000095367432,24.834999084472656,100.0,1939.0,71.74284362792969,0.35030683875083923,6144.10986328125,2.5916833877563477,0.9900000095367432,0.07999999821186066,0.9900000095367432,0.029999999329447746,0.9900000095367432,0.009999999776482582,1.0,0.949999988079071,1.0,1.0,1.0,0.949999988079071,1.0,1.0,1.0
1970,-4.2385029792785645,27.499998092651367,-534.5,93.08424377441406,251.58999633789062,0.029999999329447746,0.9900000095367432,25.20599937438965,100.0,1949.0,71.5176010131836,0.3492070436477661,6172.74609375,2.5893521308898926,0.9900000095367432,0.07999999821186066,0.9900000095367432,0.029999999329447746,0.9900000095367432,0.009999999776482582,1.0,0.949999988079071,1.0,1.0,1.0,0.949999988079071,1.0,1.0,1.0
1980,-4.939002990722656,27.499998092651367,-534.5,92.98793029785156,256.260009765625,0.029999999329447746,0.9900000095367432,25.60700035095215,100.0,1959.0,151.4239501953125,0.36968737840652466,6199.7958984375,2.547549247741699,0.9900000095367432,0.07999999821186066,0.9900000095367432,0.029999999329447746,0.9900000095367432,0.009999999776482582,1.0,0.949999988079071,1.0,1.0,1.0,0.949999988079071,1.0,1.0,1.0
1990,-4.877502918243408,27.499998092651367,-534.5,92.99176025390625,255.85000610351562,0.029999999329447746,0.9900000095367432,25.615999221801758,100.0,1969.0,75.46784210205078,0.36849531531333923,6226.93359375,2.546992301940918,0.9900000095367432,0.07999999821186066,0.9900000095367432,0.029999999329447746,0.9900000095367432,0.009999999776482582,1.0,0.949999988079071,1.0,1.0,1.0,0.949999988079071,1.0,1.0,1.0
2000,-5.320003032684326,27.499998092651367,-534.5,92.92762756347656,258.79998779296875,0.029999999329447746,0.9900000095367432,25.961999893188477,100.0,1979.0,72.18347930908203,0.3524584174156189,6255.3056640625,2.542539596557617,0.9900000095367432,0.07000000029802322,0.9900000095367432,0.029999999329447746,0.9900000095367432,0.009999999776482582,1.0,0.949999988079071,1.0,1.0,1.0,0.949999988079071,1.0,1.0,1.0
2010,-0.2835029363632202,27.499998092651367,-530.75,76.13892364501953,261.8900146484375,0.019999999552965164,0.9900000095367432,26.235000610351562,100.0,1989.0,71.29751586914062,0.3481324017047882,6284.0302734375,2.51826548576355,0.9900000095367432,0.05000000074505806,0.9900000095367432,0.029999999329447746,0.9900000095367432,0.009999999776482582,1.0,0.949999988079071,1.0,1.0,1.0,0.949999988079071,1.0,1.0,1.0
2020,5.235997200012207,28.999998092651367,-530.4500122070312,54.36076736450195,261.760009765625,0.009999999776482582,0.9900000095367432,26.22599983215332,100.0,1999.0,74.87744903564453,0.36561253666877747,6311.3818359375,2.518205404281616,0.9900000095367432,0.05000000074505806,0.9900000095367432,0.019999999552965164,0.9900000095367432,0.009999999776482582,1.0,0.949999988079071,1.0,1.0,1.0,0.949999988079071,1.0,1.0,1.0
2030,0.24299709498882294,28.999998092651367,-535.25,76.53028106689453,258.3800048828125,0.019999999552965164,0.9900000095367432,25.93000030517578,101.0,2009.0,163.32809448242188,0.3987502157688141,6336.4599609375,2.5138015747070312,0.9900000095367432,0.05000000074505806,0.9900000095367432,0.019999999552965164,0.9900000095367432,0.009999999776482582,1.0,0.949999988079071,1.0,1.0,1.0,0.949999988079071,1.0,1.0,1.0
2040,0.2864970862865448,29.14999771118164,-535.25,76.83399200439453,258.0899963378906,0.019999999552965164,1.0,25.80900001525879,102.0,2019.0,75.8519287109375,0.3703707456588745,6363.4599609375,2.5302183628082275,0.9900000095367432,0.05000000074505806,0.9900000095367432,0.019999999552965164,0.9900000095367432,0.009999999776482582,1.0,1.0,1.0,1.0,1.0,0.949999988079071,1.0,1.0,1.0
2050,0.6704971194267273,29.14999771118164,-535.25,76.87802124023438,255.52999877929688,0.019999999552965164,1.0,25.55299949645996,102.0,2029.0,74.5122299194336,0.36382925510406494,6390.9453125,2.5152688026428223,0.9900000095367432,0.05000000074505806,0.9900000095367432,0.019999999552965164,0.9900000095367432,0.009999999776482582,1.0,1.0,1.0,1.0,1.0,0.949999988079071,1.0,1.0,1.0
2060,-4.5460028648376465,29.14999771118164,-535.25,93.39418029785156,253.63999938964844,0.029999999329447746,1.0,25.36400032043457,103.0,2039.0,74.62440490722656,0.364376962184906,6418.3896484375,2.5111238956451416,0.9900000095367432,0.05000000074505806,1.0,0.019999999552965164,0.9900000095367432,0.009999999776482582,1.0,1.0,1.0,1.0,1.0,0.949999988079071,1.0,1.0,1.0
2070,-14.986502647399902,29.14999771118164,-535.25,119.11162567138672,249.91000366210938,0.05000000074505806,1.0,24.990999221801758,105.0,2049.0,87.10831451416016,0.42533355951309204,6441.900390625,2.5133132934570312,0.9900000095367432,0.05000000074505806,1.0,0.029999999329447746,0.9900000095367432,0.009999999776482582,1.0,1.0,1.0,1.0,1.0,0.949999988079071,1.0,1.0,1.0
2080,-19.874502182006836,29.14999771118164,-535.25,129.94642639160156,245.8300018310547,0.05999999865889549,1.0,24.58300018310547,106.0,2059.0,145.44635009765625,0.3550936281681061,6470.06201171875,2.5659143924713135,0.9900000095367432,0.05999999865889549,1.0,0.029999999329447746,0.9900000095367432,0.009999999776482582,1.0,1.0,1.0,1.0,1.0,0.949999988079071,1.0,1.0,1.0
2090,-20.104001998901367,29.14999771118164,-535.25,129.88845825195312,247.36000061035156,0.05999999865889549,1.0,24.736000061035156,106.0,2069.0,73.00071716308594,0.35644882917404175,6498.11669921875,2.563779592514038,0.9900000095367432,0.05999999865889549,1.0,0.029999999329447746,0.9900000095367432,0.009999999776482582,1.0,1.0,1.0,1.0,1.0,0.949999988079071,1.0,1.0,1.0
2100,-20.473003387451172,29.14999771118164,-535.25,129.8108673095703,249.82000732421875,0.05999999865889549,1.0,24.98200035095215,106.0,2079.0,68.33677673339844,0.33367565274238586,6528.0859375,2.559173583984375,0.9900000095367432,0.05999999865889549,1.0,0.029999999329447746,0.9900000095367432,0.009999999776482582,1.0,1.0,1.0,1.0,1.0,0.949999988079071,1.0,1.0,1.0
2110,-20.43850326538086,29.14999771118164,-535.25,129.81724548339844,249.58999633789062,0.05999999865889549,1.0,24.958999633789062,106.0,2089.0,138.01365661621094,0.33694741129875183,6557.76416015625,2.534306049346924,0.9900000095367432,0.05999999865889549,1.0,0.029999999329447746,0.9900000095367432,0.009999999776482582,1.0,1.0,1.0,1.0,1.0,0.949999988079071,1.0,1.0,1.0
2120,-25.748003005981445,29.14999771118164,-535.25,139.46728515625,248.32000732421875,0.07000000029802322,1.0,24.832000732421875,107.0,2099.0,85.65713500976562,0.4182477295398712,6581.67333984375,2.5531251430511475,0.9900000095367432,0.07000000029802322,1.0,0.029999999329447746,0.9900000095367432,0.009999999776482582,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2130,-20.771503448486328,29.14999771118164,-534.9500122070312,129.6511993408203,251.80999755859375,0.05999999865889549,1.0,25.180999755859375,107.0,2109.0,70.1869125366211,0.3427095413208008,6610.8525390625,2.548677682876587,0.9900000095367432,0.07000000029802322,1.0,0.029999999329447746,0.9900000095367432,0.009999999776482582,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2140,-15.132002830505371,29.14999771118164,-534.9500122070312,118.98680114746094,250.8800048828125,0.05000000074505806,1.0,25.08799934387207,107.0,2119.0,75.88654327392578,0.37053975462913513,6637.84033203125,2.531613826751709,0.9900000095367432,0.07000000029802322,1.0,0.029999999329447746,0.9900000095367432,0.009999999776482582,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2150,-14.673002243041992,29.14999771118164,-534.9500122070312,119.10356140136719,247.82000732421875,0.05000000074505806,1.0,24.781999588012695,107.0,2129.0,76.6639404296875,0.3743356466293335,6664.55419921875,2.5291895866394043,0.9900000095367432,0.07000000029802322,1.0,0.029999999329447746,0.9900000095367432,0.009999999776482582,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2160,-9.131002426147461,29.14999771118164,-534.9500122070312,107.18907928466797,247.5399932861328,0.03999999910593033,1.0,24.753999710083008,107.0,2139.0,81.68596649169922,0.3988572359085083,6689.6259765625,2.511467933654785,0.9900000095367432,0.07000000029802322,1.0,0.029999999329447746,0.9900000095367432,0.009999999776482582,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2170,1.6214971542358398,29.14999771118164,-534.9500122070312,76.83963775634766,249.19000244140625,0.019999999552965164,1.0,24.91900062561035,107.0,2149.0,147.21182250976562,0.3594038486480713,6717.44970703125,2.4763457775115967,0.9900000095367432,0.07000000029802322,1.0,0.029999999329447746,0.9900000095367432,0.009999999776482582,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2180,1.42799711227417,29.14999771118164,-534.5,76.76509094238281,250.47999572753906,0.019999999552965164,1.0,25.04800033569336,108.0,2159.0,72.16340637207031,0.35236039757728577,6745.82958984375,2.4588489532470703,1.0,0.07000000029802322,1.0,0.029999999329447746,0.9900000095367432,0.009999999776482582,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2190,1.930497169494629,29.14999771118164,-534.5,76.84721374511719,247.1300048828125,0.019999999552965164,1.0,24.71299934387207,108.0,2169.0,76.85370635986328,0.37526223063468933,6772.47802734375,2.459085702896118,1.0,0.07000000029802322,1.0,0.019999999552965164,0.9900000095367432,0.009999999776482582,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2200,-13.882502555847168,29.14999771118164,-535.25,119.39442443847656,242.5500030517578,0.05000000074505806,1.0,24.2549991607666,111.0,2179.0,81.88153076171875,0.39981216192245483,6797.48974609375,2.478910207748413,1.0,0.09000000357627869,1.0,0.029999999329447746,0.9900000095367432,0.009999999776482582,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2210,-19.325502395629883,29.14999771118164,-535.25,130.0404510498047,242.1699981689453,0.05999999865889549,1.0,24.216999053955078,112.0,2189.0,65.92875671386719,0.3219177722930908,6828.55322265625,2.512817144393921,1.0,0.10000000149011612,1.0,0.029999999329447746,0.9900000095367432,0.009999999776482582,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2220,-14.760003089904785,28.549997329711914,-535.25,119.19224548339844,248.39999389648438,0.05000000074505806,1.0,24.84000015258789,112.0,2199.0,109.70297241210938,0.2678295075893402,6865.890625,2.490494966506958,1.0,0.10000000149011612,1.0,0.029999999329447746,0.9900000095367432,0.009999999776482582,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2230,-15.09000301361084,28.549997329711914,-535.25,119.1203384399414,250.60000610351562,0.05000000074505806,1.0,25.059999465942383,112.0,2209.0,42.4474983215332,0.20726318657398224,6914.13818359375,2.4706332683563232,1.0,0.10000000149011612,1.0,0.029999999329447746,0.9900000095367432,0.009999999776482582,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2240,-16.018503189086914,28.549997329711914,-535.25,118.9334716796875,256.7900085449219,0.05000000074505806,1.0,25.679000854492188,112.0,2219.0,101.4397201538086,0.24765557050704956,6954.51708984375,2.4677274227142334,1.0,0.09000000357627869,1.0,0.029999999329447746,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2250,-22.393003463745117,21.199996948242188,-535.25,129.35507202148438,262.6199951171875,0.05999999865889549,1.0,26.261999130249023,113.0,2229.0,56.059757232666016,0.2737292945384979,6991.0498046875,2.4874789714813232,1.0,0.10000000149011612,1.0,0.029999999329447746,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2260,-22.78600311279297,21.199996948242188,-535.25,129.2509002685547,265.239990234375,0.05999999865889549,1.0,26.52400016784668,113.0,2239.0,54.65061950683594,0.26684874296188354,7028.52392578125,2.4899497032165527,1.0,0.10000000149011612,1.0,0.029999999329447746,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2270,-28.63100242614746,20.749998092651367,-535.8499755859375,138.7958984375,267.5400085449219,0.07000000029802322,1.0,26.753999710083008,114.0,2249.0,108.46829223632812,0.26481518149375916,7066.2861328125,2.4914472103118896,1.0,0.10999999940395355,1.0,0.029999999329447746,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2280,-23.401002883911133,20.749998092651367,-535.8499755859375,129.1327362060547,269.3399963378906,0.05999999865889549,1.0,26.93400001525879,114.0,2259.0,55.380287170410156,0.27041158080101013,7103.26708984375,2.4938454627990723,1.0,0.10999999940395355,1.0,0.029999999329447746,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2290,-29.358503341674805,20.449996948242188,-535.8499755859375,138.58535766601562,272.3900146484375,0.07000000029802322,1.0,27.23900032043457,115.0,2269.0,52.41794204711914,0.2559469938278198,7142.33740234375,2.495640993118286,1.0,0.11999999731779099,1.0,0.029999999329447746,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2300,-23.882503509521484,20.449996948242188,-535.8499755859375,128.94754028320312,272.54998779296875,0.05999999865889549,1.0,27.2549991607666,117.0,2279.0,57.13627624511719,0.27898573875427246,7178.181640625,2.5306451320648193,1.0,0.12999999523162842,1.0,0.03999999910593033,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2310,-29.21600341796875,25.999998092651367,-535.8499755859375,138.5185546875,271.44000244140625,0.07000000029802322,1.0,27.143999099731445,119.0,2289.0,112.97100067138672,0.2758081257343292,7214.4384765625,2.5730679035186768,1.0,0.12999999523162842,1.0,0.05000000074505806,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2320,-28.77650260925293,26.299997329711914,-535.8499755859375,138.64068603515625,268.510009765625,0.07000000029802322,1.0,26.85099983215332,119.0,2299.0,56.79979705810547,0.2773427665233612,7250.4951171875,2.5733673572540283,1.0,0.11999999731779099,1.0,0.05000000074505806,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2330,-28.113502502441406,26.299997329711914,-535.8499755859375,138.81939697265625,264.0899963378906,0.07000000029802322,1.0,26.409000396728516,119.0,2309.0,57.858280181884766,0.2825111448764801,7285.89208984375,2.573594093322754,1.0,0.11999999731779099,1.0,0.05000000074505806,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2340,-27.549503326416016,26.299997329711914,-535.8499755859375,138.953369140625,260.3299865722656,0.07000000029802322,1.0,26.033000946044922,119.0,2319.0,56.414947509765625,0.27546361088752747,7322.1943359375,2.5584988594055176,1.0,0.11999999731779099,1.0,0.05000000074505806,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2350,-27.020002365112305,26.299997329711914,-535.8499755859375,138.8964385986328,256.79998779296875,0.07000000029802322,0.9900000095367432,25.77400016784668,120.0,2328.0,113.46607971191406,0.2770167887210846,7358.29345703125,2.5813682079315186,1.0,0.11999999731779099,0.9900000095367432,0.05999999865889549,1.0,0.0,1.0,1.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0
2360,-32.01000213623047,26.299997329711914,-535.8499755859375,147.71046447753906,253.39999389648438,0.07999999821186066,0.9900000095367432,25.413999557495117,121.0,2338.0,58.779788970947266,0.28701069951057434,7393.13525390625,2.583982229232788,1.0,0.11999999731779099,0.9900000095367432,0.03999999910593033,1.0,0.009999999776482582,1.0,1.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0
2370,-26.447002410888672,26.299997329711914,-535.5499877929688,138.8499298095703,252.97999572753906,0.07000000029802322,0.9900000095367432,25.35700035095215,121.0,2348.0,55.99588394165039,0.2734174132347107,7429.70947265625,2.5863678455352783,1.0,0.10999999940395355,0.9900000095367432,0.03999999910593033,1.0,0.009999999776482582,1.0,1.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0
2380,-26.43050193786621,26.299997329711914,-535.5499877929688,138.85963439941406,252.8699951171875,0.07000000029802322,0.9900000095367432,25.375,121.0,2358.0,54.6485481262207,0.26683861017227173,7467.18505859375,2.5689644813537598,1.0,0.10000000149011612,0.9900000095367432,0.03999999910593033,1.0,0.009999999776482582,1.0,1.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0
2390,-26.261001586914062,26.299997329711914,-535.5499877929688,138.88502502441406,251.74000549316406,0.07000000029802322,0.9900000095367432,25.204999923706055,122.0,2368.0,59.42452621459961,0.29015880823135376,7501.64892578125,2.5667712688446045,1.0,0.10999999940395355,0.9900000095367432,0.03999999910593033,1.0,0.009999999776482582,1.0,1.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0
2400,-15.669002532958984,26.299997329711914,-535.5499877929688,118.5972671508789,254.4600067138672,0.05000000074505806,0.9900000095367432,25.469999313354492,122.0,2378.0,105.22358703613281,0.256893515586853,7540.57568359375,2.5851564407348633,1.0,0.10999999940395355,0.9900000095367432,0.03999999910593033,1.0,0.009999999776482582,1.0,1.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0
2410,-15.9870023727417,26.299997329711914,-535.25,118.64683532714844,256.5799865722656,0.05000000074505806,0.9900000095367432,25.670000076293945,124.0,2388.0,56.310211181640625,0.2749522030353546,7576.94580078125,2.562973737716675,1.0,0.11999999731779099,0.9900000095367432,0.03999999910593033,1.0,0.009999999776482582,1.0,1.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0
2420,-15.591002464294434,23.59999656677246,-535.25,118.74172973632812,253.94000244140625,0.05000000074505806,0.9900000095367432,25.48200035095215,124.0,2398.0,59.347023010253906,0.2897803783416748,7611.45458984375,2.582766056060791,1.0,0.11999999731779099,0.9900000095367432,0.03999999910593033,1.0,0.009999999776482582,1.0,1.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0
2430,-15.507002830505371,26.89999771118164,-535.25,118.78728485107422,253.3800048828125,0.05000000074505806,0.9900000095367432,25.329999923706055,124.0,2408.0,57.05373001098633,0.2785826623439789,7647.3505859375,2.56856369972229,1.0,0.11999999731779099,0.9900000095367432,0.03999999910593033,1.0,0.009999999776482582,1.0,1.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0
2440,-20.43850326538086,29.749998092651367,-535.25,129.41415405273438,249.58999633789062,0.05999999865889549,0.9800000190734863,25.14900016784668,125.0,2417.0,118.68118286132812,0.2897489666938782,7681.86328125,2.5708956718444824,1.0,0.11999999731779099,0.9800000190734863,0.05000000074505806,1.0,0.009999999776482582,1.0,1.0,1.0,0.8999999761581421,1.0,1.0,1.0,1.0,1.0
2450,-14.598002433776855,29.749998092651367,-535.25,119.02433013916016,247.32000732421875,0.05000000074505806,0.9900000095367432,24.825000762939453,125.0,2427.0,61.137699127197266,0.2985239028930664,7715.361328125,2.5533509254455566,1.0,0.11999999731779099,0.9800000190734863,0.05000000074505806,1.0,0.009999999776482582,1.0,1.0,1.0,0.8999999761581421,1.0,1.0,1.0,1.0,1.0
2460,-14.5155029296875,29.749998092651367,-535.25,119.2646713256836,246.77000427246094,0.05000000074505806,0.9900000095367432,24.70199966430664,126.0,2437.0,58.377410888671875,0.28504595160484314,7750.443359375,2.575261354446411,1.0,0.12999999523162842,0.9800000190734863,0.05000000074505806,1.0,0.009999999776482582,1.0,1.0,1.0,0.8999999761581421,1.0,1.0,1.0,1.0,1.0
2470,-19.541501998901367,29.749998092651367,-535.25,129.89378356933594,243.61000061035156,0.05999999865889549,0.9900000095367432,24.413999557495117,127.0,2447.0,59.11265563964844,0.2886360287666321,7785.08935546875,2.5950000286102295,1.0,0.12999999523162842,0.9800000190734863,0.05999999865889549,1.0,0.009999999776482582,1.0,1.0,1.0,0.8999999761581421,1.0,1.0,1.0,1.0,1.0
2480,-24.804502487182617,29.749998092651367,-535.25,139.48687744140625,242.02999877929688,0.07000000029802322,0.9900000095367432,24.312999725341797,128.0,2457.0,0.25257161259651184,0.001233259798027575,15893.6806640625,2.6125714778900146,1.0,0.11999999731779099,0.9800000190734863,0.07000000029802322,1.0,0.009999999776482582,1.0,1.0,1.0,0.8999999761581421,1.0,1.0,1.0,1.0,1.0
2490,-19.531002044677734,29.749998092651367,-535.25,129.74826049804688,243.5399932861328,0.05999999865889549,0.9900000095367432,24.386999130249023,128.0,2467.0,46.52006149291992,0.22714874148368835,15937.705078125,2.6117286682128906,1.0,0.11999999731779099,0.9800000190734863,0.07000000029802322,1.0,0.009999999776482582,1.0,1.0,1.0,0.8999999761581421,1.0,1.0,1.0,1.0,1.0
2500,-19.57000160217285,29.749998092651367,-535.25,129.7482452392578,243.8000030517578,0.05999999865889549,0.9900000095367432,24.461999893188477,128.0,2477.0,125.78582763671875,0.3070943057537079,15970.2685546875,2.5372776985168457,1.0,0.11999999731779099,0.9800000190734863,0.07000000029802322,1.0,0.009999999776482582,1.0,1.0,1.0,0.8999999761581421,1.0,1.0,1.0,1.0,1.0
2510,-8.778502464294434,29.749998092651367,-534.9500122070312,106.9360580444336,245.19000244140625,0.03999999910593033,0.9900000095367432,24.558000564575195,128.0,2487.0,67.1631851196289,0.3279452323913574,16000.76171875,2.534821033477783,1.0,0.11999999731779099,0.9800000190734863,0.05999999865889549,1.0,0.009999999776482582,1.0,1.0,1.0,0.8999999761581421,1.0,1.0,1.0,1.0,1.0
2520,-9.108502388000488,29.749998092651367,-534.9500122070312,106.88944244384766,247.38999938964844,0.03999999910593033,0.9900000095367432,24.725000381469727,128.0,2497.0,71.84730529785156,0.35081690549850464,16029.2666015625,2.5348124504089355,1.0,0.10000000149011612,0.9800000190734863,0.05999999865889549,1.0,0.009999999776482582,1.0,1.0,1.0,0.8999999761581421,1.0,1.0,1.0,1.0,1.0
2530,-9.189502716064453,29.749998092651367,-534.9500122070312,106.8560791015625,247.92999267578125,0.03999999910593033,0.9900000095367432,24.976999282836914,128.0,2507.0,138.6824493408203,0.3385801911354065,16058.8017578125,2.4998326301574707,1.0,0.09000000357627869,0.9800000190734863,0.05999999865889549,1.0,0.009999999776482582,1.0,1.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0
2540,-3.8050026893615723,28.699996948242188,-534.9500122070312,93.1937026977539,248.6999969482422,0.029999999329447746,1.0,24.8700008392334,128.0,2517.0,83.20511627197266,0.4062749743461609,16083.4150390625,2.5012168884277344,1.0,0.09000000357627869,0.9800000190734863,0.05999999865889549,1.0,0.009999999776482582,1.0,1.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0
2550,-9.249503135681152,28.699996948242188,-534.9500122070312,107.00291442871094,248.3300018310547,0.03999999910593033,1.0,24.83300018310547,129.0,2527.0,73.15087890625,0.35718199610710144,16111.412109375,2.5034821033477783,1.0,0.10000000149011612,0.9800000190734863,0.05999999865889549,1.0,0.009999999776482582,1.0,1.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0
2560,-3.4660027027130127,29.89999771118164,-532.7000122070312,93.13362884521484,246.44000244140625,0.029999999329447746,1.0,24.643999099731445,129.0,2537.0,76.00755310058594,0.37113064527511597,16138.3564453125,2.5080647468566895,1.0,0.10000000149011612,0.9800000190734863,0.05999999865889549,1.0,0.009999999776482582,1.0,1.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0
2570,2.4029972553253174,30.949996948242188,-532.7000122070312,76.73514556884766,243.97999572753906,0.019999999552965164,1.0,24.398000717163086,129.0,2547.0,78.24081420898438,0.3820352256298065,16164.5322265625,2.5106139183044434,1.0,0.09000000357627869,0.9800000190734863,0.05999999865889549,1.0,0.009999999776482582,1.0,1.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0
2580,8.636497497558594,30.949996948242188,-532.7000122070312,55.053871154785156,239.08999633789062,0.009999999776482582,1.0,23.909000396728516,129.0,2557.0,84.85672760009766,0.41433948278427124,16188.6669921875,2.493197202682495,1.0,0.09000000357627869,0.9800000190734863,0.05999999865889549,1.0,0.009999999776482582,1.0,1.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0
2590,3.733497142791748,30.949996948242188,-534.2000122070312,77.1869125366211,235.11000061035156,0.019999999552965164,1.0,23.51099967956543,130.0,2567.0,74.48786163330078,0.3637102544307709,16216.162109375,2.497588634490967,1.0,0.09000000357627869,0.9800000190734863,0.05999999865889549,1.0,0.009999999776482582,1.0,1.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0
2600,-0.45250263810157776,32.599998474121094,-534.5,94.14306640625,226.35000610351562,0.029999999329447746,1.0,22.635000228881836,131.0,2577.0,76.671875,0.3743743896484375,16242.873046875,2.5220282077789307,1.0,0.10000000149011612,0.9800000190734863,0.05999999865889549,1.0,0.009999999776482582,1.0,1.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0
2610,0.7504974007606506,32.599998474121094,-534.5,94.30653381347656,218.3300018310547,0.029999999329447746,1.0,21.83300018310547,131.0,2587.0,76.0562744140625,0.37136852741241455,16269.80078125,2.526684045791626,1.0,0.10000000149011612,0.9800000190734863,0.03999999910593033,1.0,0.009999999776482582,1.0,1.0,1.0,0.949999988079071,1.0,1.0,1.0,1.0,1.0
2620,-4.047502517700195,32.599998474121094,-534.5,108.16876983642578,213.64999389648438,0.03999999910593033,0.9900000095367432,21.434999465942383,132.0,2596.0,85.41272735595703,0.41705432534217834,16293.7783203125,2.5489492416381836,0.9900000095367432,0.10000000149011612,0.9800000190734863,0.03999999910593033,1.0,0.009999999776482582,1.0,1.0,1.0,1.0,1.0,1.0,0.949999988079071,1.0,1.0
2630,-3.137002468109131,32.599998474121094,-534.5,108.33689880371094,207.5800018310547,0.03999999910593033,0.9900000095367432,20.893999099731445,132.0,2606.0,77.69462585449219,0.37936827540397644,16320.1376953125,2.548915147781372,0.9900000095367432,0.09000000357627869,0.9800000190734863,0.03999999910593033,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.949999988079071,1.0,1.0
2640,-8.386502265930176,32.599998474121094,-534.7999877929688,120.58283233642578,205.91000366210938,0.05000000074505806,0.9900000095367432,20.660999298095703,133.0,2616.0,72.62688446044922,0.3546234667301178,16348.3369140625,2.570934534072876,0.9900000095367432,0.09000000357627869,0.9800000190734863,0.03999999910593033,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.949999988079071,1.0,1.0
2650,-2.6075024604797363,32.599998474121094,-534.7999877929688,108.52019500732422,204.0500030517578,0.03999999910593033,0.9900000095367432,20.43199920654297,133.0,2626.0,75.28986358642578,0.36762627959251404,16375.5380859375,2.5756921768188477,0.9900000095367432,0.09000000357627869,0.9900000095367432,0.029999999329447746,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.949999988079071,1.0,1.0
